file,name,aliases,title
man/fit_eyeprocess_mirt.Rd,fit_eyeprocess_mirt,fit_eyeprocess_mirt,Fit a model with mirt without substituting another estimator
man/fit_eyeprocess_tam.Rd,fit_eyeprocess_tam,fit_eyeprocess_tam,Fit a TAM model without substituting another estimator
man/fit_eyetrackingr_adapter.Rd,fit_eyetrackingr_adapter,fit_eyetrackingr_adapter,fit eyetrackingr adapter
man/fit_flow_mirt.Rd,fit_flow_mirt,fit_flow_mirt,Flow-MIRT external-engine gate
man/fit_functional_pupil_stan.Rd,fit_functional_pupil_stan,fit_functional_pupil_stan,Fit the bundled joint functional pupil-IRT Stan model
man/fit_gaze_anchored_3pl_audit.Rd,fit_gaze_anchored_3pl_audit,fit_gaze_anchored_3pl_audit,Fit a standard 3PL and audit lower-asymptote alignment with process evidence
man/fit_gaze_diffusion_irt.Rd,fit_gaze_diffusion_irt,fit_gaze_diffusion_irt,Fit a gaze-informed diffusion model
man/fit_gaze_diffusion_stan.Rd,fit_gaze_diffusion_stan,fit_gaze_diffusion_stan,Fit the CmdStan Wiener diffusion model
man/fit_gaze_informed_missingness_irt.Rd,fit_gaze_informed_missingness_irt,fit_gaze_informed_missingness_irt,Fit a gaze-informed missingness IRT diagnostic
man/fit_gdina_adapter.Rd,fit_gdina_adapter,fit_gdina_adapter,fit gdina adapter
man/fit_gpirt.Rd,fit_gpirt,fit_gpirt,GPIRT model-criticism interface
man/fit_irt_model.Rd,fit_irt_model,fit_irt_model,Fit a registered multimodal IRT model
man/fit_item_parameter_seed_model.Rd,fit_item_parameter_seed_model,fit_item_parameter_seed_model,Fit an experimental pre-pilot item-parameter seeding model
man/fit_joint_functional_pupil_irt.Rd,fit_joint_functional_pupil_irt,fit_joint_functional_pupil_irt,Fit a functional pupil-informed IRT workflow
man/fit_joint_gaze_rt_irt.Rd,fit_joint_gaze_rt_irt,fit_joint_gaze_rt_irt,"Joint response, response-time, and gaze-process IRT"
man/fit_joint_graded_rt_process_irt.Rd,fit_joint_graded_rt_process_irt,fit_joint_graded_rt_process_irt,"Joint graded-response, RT, and process reference model"
man/fit_kde_latent_distribution_irt.Rd,fit_kde_latent_distribution_irt,fit_kde_latent_distribution_irt,Create a gated KDE latent-distribution IRT interface
man/fit_latent_class_process_irt.Rd,fit_latent_class_process_irt,fit_latent_class_process_irt,Latent process-class IRT reference model
man/fit_latent_space_irt.Rd,fit_latent_space_irt,fit_latent_space_irt,Fit a latent-space IRT model using LSMjml
man/fit_lnirt_adapter.Rd,fit_lnirt_adapter,fit_lnirt_adapter,fit lnirt adapter
man/fit_manyfacet_process_irt.Rd,fit_manyfacet_process_irt,fit_manyfacet_process_irt,Many-facet process IRT reference model
man/fit_mirt_adapter.Rd,fit_mirt_adapter,fit_mirt_adapter,fit mirt adapter
man/fit_mixture_irt_process_classes.Rd,fit_mixture_irt_process_classes,fit_mixture_irt_process_classes,Fit a true mirt mixture-IRT response model
man/fit_multiblock_process_map.Rd,fit_multiblock_process_map,fit_multiblock_process_map,Fit a multiblock psychometric/gaze/pupil/quality structure map
man/fit_multimodal_m2.Rd,fit_multimodal_m2,fit_multimodal_m2,Fit the M2 response + RT + gaze reference model
man/fit_multimodal_m3.Rd,fit_multimodal_m3,fit_multimodal_m3,Fit the M3 response + RT + gaze + pupil reference model
man/fit_multimodal_m4.Rd,fit_multimodal_m4,fit_multimodal_m4,Fit the M4 latent response-process state model
man/fit_multimodal_trait_irt.Rd,fit_multimodal_trait_irt,fit_multimodal_trait_irt,Multimodal trait-model convenience wrapper
man/fit_multinomial_transition.Rd,fit_multinomial_transition,fit_multinomial_transition,Fit a penalized multinomial transition model
man/fit_multiple_response_process_irt.Rd,fit_multiple_response_process_irt,fit_multiple_response_process_irt,Fit a multiple-response process-IRT reference model
man/fit_nominal_gaze_irt.Rd,fit_nominal_gaze_irt,fit_nominal_gaze_irt,Nominal/distractor IRT with option-level gaze
man/fit_nonignorable_missing_irt.Rd,fit_nonignorable_missing_irt,fit_nonignorable_missing_irt,Create a gated Bayesian nonignorable-missing IRT interface
man/fit_omission_survival_irt.Rd,fit_omission_survival_irt,fit_omission_survival_irt,Response/RT/omission survival IRT reference model
man/fit_openmx_adapter.Rd,fit_openmx_adapter,fit_openmx_adapter,fit openmx adapter
man/fit_openmx_process_model.Rd,fit_openmx_process_model,fit_openmx_process_model,Fit a user-defined OpenMx process model
man/fit_persistence_gaze_diffusion_irt.Rd,fit_persistence_gaze_diffusion_irt,fit_persistence_gaze_diffusion_irt,Create a gated persistence-augmented gaze-diffusion IRT interface
man/fit_process_hmm_irt.Rd,fit_process_hmm_irt,fit_process_hmm_irt,Process-state HMM with an IRT response layer
man/fit_process_profile_mixture.Rd,fit_process_profile_mixture,fit_process_profile_mixture,Fit exploratory process profiles
man/fit_process_rasch_tree.Rd,fit_process_rasch_tree,fit_process_rasch_tree,Fit a process-informed Rasch tree
man/fit_pupil_confound_model.Rd,fit_pupil_confound_model,fit_pupil_confound_model,Fit a luminance/fatigue/process confound model for pupil response
man/fit_pupil_event_deconvolution.Rd,fit_pupil_event_deconvolution,fit_pupil_event_deconvolution,Fit transparent event-related pupil deconvolution models
man/fit_pupillometryr_adapter.Rd,fit_pupillometryr_adapter,fit_pupillometryr_adapter,fit pupillometryr adapter
man/fit_response_process_embedding_irt.Rd,fit_response_process_embedding_irt,fit_response_process_embedding_irt,Fit an IRT response model augmented by sequence embeddings
man/fit_revisit_process_cdm.Rd,fit_revisit_process_cdm,fit_revisit_process_cdm,Fit a revisiting-aware cognitive-diagnosis process workflow
man/fit_seqhmm_adapter.Rd,fit_seqhmm_adapter,fit_seqhmm_adapter,fit seqhmm adapter
man/fit_speed_accuracy_engagement_irt.Rd,fit_speed_accuracy_engagement_irt,fit_speed_accuracy_engagement_irt,Speed-accuracy-engagement IRT convenience wrapper
man/fit_strategy_mixture_em.Rd,fit_strategy_mixture_em,fit_strategy_mixture_em,Fit the deterministic multi-start EM baseline
man/fit_strategy_mixture_stan.Rd,fit_strategy_mixture_stan,fit_strategy_mixture_stan,Fit the probabilistic strategy-mixture engine
man/fit_tam_adapter.Rd,fit_tam_adapter,fit_tam_adapter,fit tam adapter
man/fit_theory_strategy_irt.Rd,fit_theory_strategy_irt,fit_theory_strategy_irt,Fit a theory-constrained strategy mixture
man/fit_traminer_adapter.Rd,fit_traminer_adapter,fit_traminer_adapter,fit traminer adapter
man/fit_validation_replicate.Rd,fit_validation_replicate,fit_validation_replicate,Fit one model-validation replicate
man/fit_variational_irt.Rd,fit_variational_irt,fit_variational_irt,Variational IRT external-engine gate
man/fit_visual_context_irt.Rd,fit_visual_context_irt,fit_visual_context_irt,Fit an explicit visual-context/testlet IRT model
man/fixation_boundary_uncertainty.Rd,fixation_boundary_uncertainty,fixation_boundary_uncertainty,Distance to nearest rectangular AOI boundary
man/freeze_eyeprocess_irt_reference.Rd,freeze_eyeprocess_irt_reference,freeze_eyeprocess_irt_reference,Freeze IRT validation reference summaries
man/freeze_eyeprocess_validation_atlas.Rd,freeze_eyeprocess_validation_atlas,freeze_eyeprocess_validation_atlas,Freeze a validation atlas with a reproducibility fingerprint
man/freeze_eyeprocess_validation_evidence.Rd,freeze_eyeprocess_validation_evidence,freeze_eyeprocess_validation_evidence,Freeze a complete Milestone #2 evidence bundle
man/freeze_software_paper_evidence.Rd,freeze_software_paper_evidence,freeze_software_paper_evidence,Freeze software-paper evidence to an RDS with a hash
man/freeze_validation_reference.Rd,freeze_validation_reference,freeze_validation_reference,Freeze a compact validation reference for regression testing
man/functional_pupil_basis.Rd,functional_pupil_basis,functional_pupil_basis,Construct a functional basis for pupil trajectories
man/functional_pupil_diagnostics.Rd,functional_pupil_diagnostics,functional_pupil_diagnostics,Diagnose functional pupil model and preprocessing quality
man/functional_pupil_irt_spec.Rd,functional_pupil_irt_spec,functional_pupil_irt_spec,Specify a functional pupil-IRT model
man/gaze_anchored_3pl_alignment.Rd,gaze_anchored_3pl_alignment,gaze_anchored_3pl_alignment,Return the process-alignment table from a gaze-anchored 3PL audit
man/gaze_data_quality_profile.Rd,gaze_data_quality_profile,gaze_data_quality_profile,Empirical gaze data-quality profile
man/gaze_diffusion_spec.Rd,gaze_diffusion_spec,gaze_diffusion_spec,Define a gaze-informed diffusion model
man/gaze_precision_rms_s2s.Rd,gaze_precision_rms_s2s,gaze_precision_rms_s2s,Estimate RMS successive-sample gaze imprecision
man/gaze_uncertainty_ellipse.Rd,gaze_uncertainty_ellipse,gaze_uncertainty_ellipse,Uncertainty ellipse implied by an empirical calibration-error model
man/gazepoint_analysis_tables.Rd,gazepoint_analysis_tables,gazepoint_analysis_tables,Build person-by-item-by-trial analysis tables
man/gazepoint_irt_tables.Rd,gazepoint_irt_tables,gazepoint_irt_tables,Create IRT-ready response and process tables
man/gazepoint_workflow_spec.Rd,gazepoint_workflow_spec,gazepoint_workflow_spec,Specify an integrated Gazepoint downstream workflow
man/generalizability_process_study.Rd,generalizability_process_study,generalizability_process_study,Generalizability-style variance decomposition for a process measure
man/get_irt_model.Rd,get_irt_model,get_irt_model,Retrieve a registered multimodal IRT model
man/grade_model_evidence.Rd,grade_model_evidence,grade_model_evidence,Grade model evidence against an explicit validation contract
man/grouped_cv.Rd,grouped_cv,grouped_cv,Evaluate a model with grouped cross-validation
man/grouped_folds.Rd,grouped_folds,grouped_folds,Create grouped cross-validation folds
man/import_benchmark_study.Rd,import_benchmark_study,import_benchmark_study,Build an eye dataset from the public benchmark
man/import_eye_bids.Rd,import_eye_bids,import_eye_bids,Import Eye-Tracking-BIDS physiological recordings
man/incremental_process_validity.Rd,incremental_process_validity,incremental_process_validity,Extract incremental process validity
man/init_vendor_corpus.Rd,init_vendor_corpus,init_vendor_corpus,Create or validate a multi-vendor corpus directory
man/inject_aoi_label_noise.Rd,inject_aoi_label_noise,inject_aoi_label_noise,Inject AOI label noise
man/inject_calibration_offset.Rd,inject_calibration_offset,inject_calibration_offset,Inject additive gaze calibration offset in coordinate units
man/inject_device_shift.Rd,inject_device_shift,inject_device_shift,Inject an additive device/site shift in a numeric feature
man/inject_eye_missingness.Rd,inject_eye_missingness,inject_eye_missingness,Inject generic missingness into selected columns
man/inject_pupil_dropout.Rd,inject_pupil_dropout,inject_pupil_dropout,Inject pupil dropout
man/inject_sampling_jitter.Rd,inject_sampling_jitter,inject_sampling_jitter,Inject timestamp jitter
man/inject_trial_imbalance.Rd,inject_trial_imbalance,inject_trial_imbalance,Inject trial/row imbalance by dropping observations
man/irt_compositional_channel.Rd,irt_compositional_channel,irt_compositional_channel,Compositional AOI channel
man/irt_continuous_channel.Rd,irt_continuous_channel,irt_continuous_channel,Continuous/bounded process channel for multimodal IRT
man/irt_count_channel.Rd,irt_count_channel,irt_count_channel,Count-valued process channel for multimodal IRT
man/irt_functional_channel.Rd,irt_functional_channel,irt_functional_channel,Functional trajectory channel
man/irt_model_spec.Rd,irt_model_spec,irt_model_spec,Define a multimodal IRT model specification
man/irt_nominal_channel.Rd,irt_nominal_channel,irt_nominal_channel,Nominal response/process channel
man/irt_response_channel.Rd,irt_response_channel,irt_response_channel,Binary/ordinal response channel for multimodal IRT
man/irt_rt_channel.Rd,irt_rt_channel,irt_rt_channel,Response-time channel for multimodal IRT
man/irt_sequence_channel.Rd,irt_sequence_channel,irt_sequence_channel,Sequence/process-state channel
man/irt_survival_channel.Rd,irt_survival_channel,irt_survival_channel,Survival/event-time channel for multimodal IRT
man/irt_validation_spec.Rd,irt_validation_spec,irt_validation_spec,Specify a validation programme for a process-IRT model
man/latent_distribution_stress_test.Rd,latent_distribution_stress_test,latent_distribution_stress_test,Stress-test IRT estimators across latent distributions
man/latent_trait_trajectory.Rd,latent_trait_trajectory,latent_trait_trajectory,Estimate a descriptive continuous-time latent trajectory
man/leave_device_out_validation.Rd,leave_device_out_validation,leave_device_out_validation,Leave device out validation
man/leave_item_out_validation.Rd,leave_item_out_validation,leave_item_out_validation,Leave item out validation
man/leave_session_out_validation.Rd,leave_session_out_validation,leave_session_out_validation,Leave session out validation
man/leave_site_out_validation.Rd,leave_site_out_validation,leave_site_out_validation,Leave site out validation
man/list_irt_models.Rd,list_irt_models,list_irt_models,List registered multimodal IRT models
man/lock_decision_manifest.Rd,lock_decision_manifest,lock_decision_manifest,Lock a decision manifest by content hash
man/map_latent_classes_to_process_profiles.Rd,map_latent_classes_to_process_profiles,map_latent_classes_to_process_profiles,Map supplied latent-class memberships to process summaries
man/measurement_error_budget.Rd,measurement_error_budget,measurement_error_budget,Build a non-collapsed measurement-error budget
man/migrate_eye_storage_schema.Rd,migrate_eye_storage_schema,migrate_eye_storage_schema,Migrate a storage schema through an atomic rewrite
man/model_promotion_spec.Rd,model_promotion_spec,model_promotion_spec,Specify evidence gates for model promotion
man/model_validation_spec.Rd,model_validation_spec,model_validation_spec,Specify a model-validation programme
man/model_validation_summary.Rd,model_validation_summary,model_validation_summary,Summarize model validation
man/multiblock_contributions.Rd,multiblock_contributions,multiblock_contributions,Extract multiblock block contributions/coordinates
man/multiblock_person_coordinates.Rd,multiblock_person_coordinates,multiblock_person_coordinates,Extract multiblock person coordinates
man/multiblock_variable_coordinates.Rd,multiblock_variable_coordinates,multiblock_variable_coordinates,Extract multiblock variable coordinates
man/multimodal_backend_status.Rd,multimodal_backend_status,multimodal_backend_status,Report multimodal backend availability
man/multimodal_irt_spec.Rd,multimodal_irt_spec,multimodal_irt_spec,Consolidated multimodal IRT specification
man/multimodal_m2_ablation.Rd,multimodal_m2_ablation,multimodal_m2_ablation,"Fit M0, M1, and M2 as a response-target ablation sequence"
man/multimodal_m2_negative_controls.Rd,multimodal_m2_negative_controls,multimodal_m2_negative_controls,Generate M2 alignment negative controls
man/multimodal_m2_ppc.Rd,multimodal_m2_ppc,multimodal_m2_ppc,Posterior predictive checks for the M2 three-way model
man/multimodal_m2_process_information.Rd,multimodal_m2_process_information,multimodal_m2_process_information,Quantify response-target process information in the M0-M2 sequence
man/multimodal_m2_recovery.Rd,multimodal_m2_recovery,multimodal_m2_recovery,Run repeated M2 estimator recovery
man/multimodal_m2_spec.Rd,multimodal_m2_spec,multimodal_m2_spec,M2 response + RT + gaze reference specification
man/multimodal_m3_ablation.Rd,multimodal_m3_ablation,multimodal_m3_ablation,Fit the complete M3 response-anchored channel-ablation lattice
man/multimodal_m3_functional_bridge.Rd,multimodal_m3_functional_bridge,multimodal_m3_functional_bridge,Bridge existing functional pupil outputs into the scalar M3 reference layer
man/multimodal_m3_negative_controls.Rd,multimodal_m3_negative_controls,multimodal_m3_negative_controls,Generate M3 multimodal falsification controls
man/multimodal_m3_ppc.Rd,multimodal_m3_ppc,multimodal_m3_ppc,Posterior predictive checks for the M3 four-channel model
man/multimodal_m3_process_information.Rd,multimodal_m3_process_information,multimodal_m3_process_information,"Quantify M3 process information, pupil increment, redundancy and sensor value"
man/multimodal_m3_recovery.Rd,multimodal_m3_recovery,multimodal_m3_recovery,Run M3 parameter-recovery and stress evidence
man/multimodal_m3_spec.Rd,multimodal_m3_spec,multimodal_m3_spec,M3 response + RT + gaze + pupil specification
man/multimodal_m4_ablation.Rd,multimodal_m4_ablation,multimodal_m4_ablation,Plan or fit the focused M3-to-M4 ablation set
man/multimodal_m4_negative_controls.Rd,multimodal_m4_negative_controls,multimodal_m4_negative_controls,"Construct M4 temporal, nuisance, device, and overfitting negative controls"
man/multimodal_m4_ppc.Rd,multimodal_m4_ppc,multimodal_m4_ppc,Posterior predictive checks for M4 measurement and sequential behavior
man/multimodal_m4_process_information.Rd,multimodal_m4_process_information,multimodal_m4_process_information,Quantify incremental response-target information supplied by M4 state structure
man/multimodal_m4_recovery.Rd,multimodal_m4_recovery,multimodal_m4_recovery,Evaluate deterministic M4 parameter and state recovery
man/multimodal_m4_sensitivity.Rd,multimodal_m4_sensitivity,multimodal_m4_sensitivity,Plan or run M4 state-count and modelling sensitivity analyses
man/multimodal_m4_spec.Rd,multimodal_m4_spec,multimodal_m4_spec,Specify M4 trait-conditioned latent response-process states
man/multimodal_m4_state_diagnostics.Rd,multimodal_m4_state_diagnostics,multimodal_m4_state_diagnostics,Summarize M4 latent-state uncertainty and dynamics
man/multimodal_ppc.Rd,multimodal_ppc,multimodal_ppc,Posterior predictive checks for multimodal development fits
man/negative_control_concordance.Rd,negative_control_concordance,negative_control_concordance,Concordance of multiple negative-control families
man/negative_control_process_test.Rd,negative_control_process_test,negative_control_process_test,Negative-control test for an allegedly informative process channel
man/object_hash.Rd,object_hash,object_hash,Hash an R object reproducibly within an R serialization version
man/object_schema.Rd,object_schema,object_schema,Describe a stable object schema
man/open_eye_storage.Rd,open_eye_storage,open_eye_storage,Open an eyeprocess storage handle
man/open_partitioned_eye_storage.Rd,open_partitioned_eye_storage,open_partitioned_eye_storage,Open partitioned eye storage
man/option_process_information.Rd,option_process_information,option_process_information,Quantify option-process information from a nominal gaze model
man/outcome_blind_feature_audit.Rd,outcome_blind_feature_audit,outcome_blind_feature_audit,Audit whether candidate predictors can be constructed without an outcome column
man/outcome_blind_snapshot.Rd,outcome_blind_snapshot,outcome_blind_snapshot,Create an outcome-blind data snapshot
man/package_reproducibility_manifest.Rd,package_reproducibility_manifest,package_reproducibility_manifest,Create a reproducibility manifest for files and software
man/paper_reproducibility_manifest.Rd,paper_reproducibility_manifest,paper_reproducibility_manifest,Create a compact paper reproducibility manifest
man/partition_eye_storage.Rd,partition_eye_storage,partition_eye_storage,Create a partition specification
man/pipeline_failures.Rd,pipeline_failures,pipeline_failures,Return failed pipeline steps
man/pipeline_result.Rd,pipeline_result,pipeline_result,Extract a pipeline result by step name
man/pipeline_step_status.Rd,pipeline_step_status,pipeline_step_status,Pipeline step status table
man/placebo_window_audit.Rd,placebo_window_audit,placebo_window_audit,Audit a placebo/pre-event window
man/plot.eye_adapter_regression_audit.Rd,plot.eye_adapter_regression_audit,plot.eye_adapter_regression_audit,Plot eye adapter regression audit
man/plot.eye_aoi_growth_curve.Rd,plot.eye_aoi_growth_curve,plot.eye_aoi_growth_curve,Plot aoi growth curve diagnostics
man/plot.eye_aoi_trajectory.Rd,plot.eye_aoi_trajectory,plot.eye_aoi_trajectory,Plot aoi trajectory diagnostics
man/plot.eye_bayesian_process_dashboard.Rd,plot.eye_bayesian_process_dashboard,plot.eye_bayesian_process_dashboard,Plot bayesian process dashboard diagnostics
man/plot.eye_bids_roundtrip.Rd,plot.eye_bids_roundtrip,plot.eye_bids_roundtrip,Plot eye bids roundtrip
man/plot.eye_biometric_imputation_sensitivity.Rd,plot.eye_biometric_imputation_sensitivity,plot.eye_biometric_imputation_sensitivity,Plot biometric imputation sensitivity diagnostics
man/plot.eye_biometric_preflight.Rd,plot.eye_biometric_preflight,plot.eye_biometric_preflight,Plot biometric preflight diagnostics
man/plot.eye_candidate_item_bank_audit.Rd,plot.eye_candidate_item_bank_audit,plot.eye_candidate_item_bank_audit,Plot candidate item bank audit diagnostics
man/plot.eye_compatibility_evidence_matrix.Rd,plot.eye_compatibility_evidence_matrix,plot.eye_compatibility_evidence_matrix,Plot detailed compatibility evidence
man/plot.eye_decision_process_proxy.Rd,plot.eye_decision_process_proxy,plot.eye_decision_process_proxy,Plot decision process proxy diagnostics
man/plot.eye_dynamic_irtree.Rd,plot.eye_dynamic_irtree,plot.eye_dynamic_irtree,plot eye dynamic irtree
man/plot.eye_dynamic_ppc.Rd,plot.eye_dynamic_ppc,plot.eye_dynamic_ppc,plot eye dynamic ppc
man/plot.eye_event_roundtrip_audit.Rd,plot.eye_event_roundtrip_audit,plot.eye_event_roundtrip_audit,Plot eye event roundtrip audit
man/plot.eye_event_time_irt.Rd,plot.eye_event_time_irt,plot.eye_event_time_irt,Plot eye event time irt
man/plot.eye_functional_pupil_diagnostics.Rd,plot.eye_functional_pupil_diagnostics,plot.eye_functional_pupil_diagnostics,plot eye functional pupil diagnostics
man/plot.eye_functional_pupil_irt.Rd,plot.eye_functional_pupil_irt,plot.eye_functional_pupil_irt,plot eye functional pupil irt
man/plot.eye_functional_pupil_sensitivity.Rd,plot.eye_functional_pupil_sensitivity,plot.eye_functional_pupil_sensitivity,plot eye functional pupil sensitivity
man/plot.eye_gated_process_model.Rd,plot.eye_gated_process_model,plot.eye_gated_process_model,Plot gated process model diagnostics
man/plot.eye_gaze_anchored_3pl_audit.Rd,plot.eye_gaze_anchored_3pl_audit,plot.eye_gaze_anchored_3pl_audit,Plot gaze anchored 3pl audit diagnostics
man/plot.eye_gaze_informed_missingness_irt.Rd,plot.eye_gaze_informed_missingness_irt,plot.eye_gaze_informed_missingness_irt,Plot eye gaze informed missingness irt
man/plot.eye_gpirt.Rd,plot.eye_gpirt,plot.eye_gpirt,Plot flexible IRF shape diagnostics
man/plot.eye_incremental_information_audit.Rd,plot.eye_incremental_information_audit,plot.eye_incremental_information_audit,Plot incremental process-channel information by fold
man/plot.eye_irt_changepoints.Rd,plot.eye_irt_changepoints,plot.eye_irt_changepoints,Plot detected process changepoints
man/plot.eye_irt_equating.Rd,plot.eye_irt_equating,plot.eye_irt_equating,Plot an IRT linking/equating transformation
man/plot.eye_irt_ppc.Rd,plot.eye_irt_ppc,plot.eye_irt_ppc,Plot posterior predictive discrepancy tail probabilities
man/plot.eye_irt_recovery_summary.Rd,plot.eye_irt_recovery_summary,plot.eye_irt_recovery_summary,Plot parameter-recovery bias or RMSE
man/plot.eye_irt_sbc.Rd,plot.eye_irt_sbc,plot.eye_irt_sbc,Plot SBC rank histograms by parameter
man/plot.eye_item_parameter_seed.Rd,plot.eye_item_parameter_seed,plot.eye_item_parameter_seed,Plot item parameter seed diagnostics
man/plot.eye_item_reduction_sensitivity.Rd,plot.eye_item_reduction_sensitivity,plot.eye_item_reduction_sensitivity,Plot item reduction sensitivity diagnostics
man/plot.eye_joint_gaze_rt_irt.Rd,plot.eye_joint_gaze_rt_irt,plot.eye_joint_gaze_rt_irt,Plot a joint gaze-response-time IRT fit
man/plot.eye_joint_graded_rt_process_irt.Rd,plot.eye_joint_graded_rt_process_irt,plot.eye_joint_graded_rt_process_irt,Plot a graded response + RT/process fit
man/plot.eye_latent_distribution_comparison.Rd,plot.eye_latent_distribution_comparison,plot.eye_latent_distribution_comparison,Plot eye latent distribution comparison
man/plot.eye_latent_process_alignment.Rd,plot.eye_latent_process_alignment,plot.eye_latent_process_alignment,Plot latent process alignment diagnostics
man/plot.eye_latent_space_irt.Rd,plot.eye_latent_space_irt,plot.eye_latent_space_irt,Plot a latent-space IRT adapter fit
man/plot.eye_manyfacet_process_irt.Rd,plot.eye_manyfacet_process_irt,plot.eye_manyfacet_process_irt,Plot many-facet process IRT effects
man/plot.eye_mixture_irt_process.Rd,plot.eye_mixture_irt_process,plot.eye_mixture_irt_process,Plot mixture irt process diagnostics
man/plot.eye_model_promotion_audit.Rd,plot.eye_model_promotion_audit,plot.eye_model_promotion_audit,plot eye model promotion audit
man/plot.eye_multiblock_process_map.Rd,plot.eye_multiblock_process_map,plot.eye_multiblock_process_map,Plot multiblock process map diagnostics
man/plot.eye_nominal_gaze_irt.Rd,plot.eye_nominal_gaze_irt,plot.eye_nominal_gaze_irt,Plot nominal-response gaze results
man/plot.eye_nonparametric_rasch_audit.Rd,plot.eye_nonparametric_rasch_audit,plot.eye_nonparametric_rasch_audit,Plot nonparametric rasch audit diagnostics
man/plot.eye_omission_survival_irt.Rd,plot.eye_omission_survival_irt,plot.eye_omission_survival_irt,Plot omission/not-reached survival IRT diagnostics
man/plot.eye_preaction_process_features.Rd,plot.eye_preaction_process_features,plot.eye_preaction_process_features,Plot preaction process features diagnostics
man/plot.eye_presentation_accessibility.Rd,plot.eye_presentation_accessibility,plot.eye_presentation_accessibility,Plot presentation accessibility diagnostics
man/plot.eye_presentation_fairness_comparison.Rd,plot.eye_presentation_fairness_comparison,plot.eye_presentation_fairness_comparison,Plot presentation fairness comparison diagnostics
man/plot.eye_process_anomaly_audit.Rd,plot.eye_process_anomaly_audit,plot.eye_process_anomaly_audit,Plot process anomaly audit diagnostics
man/plot.eye_process_cat_simulation.Rd,plot.eye_process_cat_simulation,plot.eye_process_cat_simulation,Plot CAT simulation information accumulation
man/plot.eye_process_channel_ablation.Rd,plot.eye_process_channel_ablation,plot.eye_process_channel_ablation,Plot process-channel ablation
man/plot.eye_process_dependent_discrimination.Rd,plot.eye_process_dependent_discrimination,plot.eye_process_dependent_discrimination,Plot process-dependent discrimination
man/plot.eye_process_drift_audit.Rd,plot.eye_process_drift_audit,plot.eye_process_drift_audit,Plot process drift audit diagnostics
man/plot.eye_process_external_validity.Rd,plot.eye_process_external_validity,plot.eye_process_external_validity,Plot process external validity diagnostics
man/plot.eye_process_facet_effects.Rd,plot.eye_process_facet_effects,plot.eye_process_facet_effects,Plot eye process facet effects
man/plot.eye_process_feature_blocks.Rd,plot.eye_process_feature_blocks,plot.eye_process_feature_blocks,Plot process feature blocks diagnostics
man/plot.eye_process_g_study.Rd,plot.eye_process_g_study,plot.eye_process_g_study,Plot process-measure variance components
man/plot.eye_process_hmm_irt.Rd,plot.eye_process_hmm_irt,plot.eye_process_hmm_irt,Plot a process-HMM IRT fit
man/plot.eye_process_local_dependence_audit.Rd,plot.eye_process_local_dependence_audit,plot.eye_process_local_dependence_audit,Plot process/local-dependence diagnostics
man/plot.eye_process_negative_control.Rd,plot.eye_process_negative_control,plot.eye_process_negative_control,Plot a process-channel negative-control distribution
man/plot.eye_process_person_fit.Rd,plot.eye_process_person_fit,plot.eye_process_person_fit,Plot process person-fit discrepancies
man/plot.eye_process_profile_mixture.Rd,plot.eye_process_profile_mixture,plot.eye_process_profile_mixture,Plot process profile mixture diagnostics
man/plot.eye_process_rasch_tree.Rd,plot.eye_process_rasch_tree,plot.eye_process_rasch_tree,Plot process rasch tree diagnostics
man/plot.eye_process_window_sensitivity.Rd,plot.eye_process_window_sensitivity,plot.eye_process_window_sensitivity,Plot process window sensitivity diagnostics
man/plot.eye_process_windows.Rd,plot.eye_process_windows,plot.eye_process_windows,Plot process windows diagnostics
man/plot.eye_pupil_confound_model.Rd,plot.eye_pupil_confound_model,plot.eye_pupil_confound_model,Plot pupil confound model diagnostics
man/plot.eye_pupil_deconvolution.Rd,plot.eye_pupil_deconvolution,plot.eye_pupil_deconvolution,Plot pupil deconvolution diagnostics
man/plot.eye_pupil_fatigue_drift.Rd,plot.eye_pupil_fatigue_drift,plot.eye_pupil_fatigue_drift,Plot pupil fatigue drift diagnostics
man/plot.eye_pupil_frequency_features.Rd,plot.eye_pupil_frequency_features,plot.eye_pupil_frequency_features,Plot pupil frequency features diagnostics
man/plot.eye_pupil_frequency_stability.Rd,plot.eye_pupil_frequency_stability,plot.eye_pupil_frequency_stability,Plot pupil frequency stability diagnostics
man/plot.eye_roundtrip_loss_audit.Rd,plot.eye_roundtrip_loss_audit,plot.eye_roundtrip_loss_audit,plot eye roundtrip loss audit
man/plot.eye_sbc_audit.Rd,plot.eye_sbc_audit,plot.eye_sbc_audit,Plot SBC audit summaries
man/plot.eye_semantic_roundtrip.Rd,plot.eye_semantic_roundtrip,plot.eye_semantic_roundtrip,Plot semantic round-trip fidelity
man/plot.eye_signal_filter_audit.Rd,plot.eye_signal_filter_audit,plot.eye_signal_filter_audit,Plot signal filter audit diagnostics
man/plot.eye_storage_benchmark.Rd,plot.eye_storage_benchmark,plot.eye_storage_benchmark,plot eye storage benchmark
man/plot.eye_strategy_aoi_sensitivity.Rd,plot.eye_strategy_aoi_sensitivity,plot.eye_strategy_aoi_sensitivity,plot eye strategy aoi sensitivity
man/plot.eye_streaming_score.Rd,plot.eye_streaming_score,plot.eye_streaming_score,Plot streaming score diagnostics
man/plot.eye_transition_diagnostics.Rd,plot.eye_transition_diagnostics,plot.eye_transition_diagnostics,plot eye transition diagnostics
